lwin11,index_date,name,vintage,producer,lwin7,region
10083392013,Jul-24,"Clos Fourtet Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2013,Clos Fourtet,1008339,Bordeaux
10083392014,Jul-24,"Clos Fourtet Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2014,Clos Fourtet,1008339,Bordeaux
10083392015,Jul-24,"Clos Fourtet Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2015,Clos Fourtet,1008339,Bordeaux
10083392016,Jul-24,"Clos Fourtet Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2016,Clos Fourtet,1008339,Bordeaux
10083392017,Jul-24,"Clos Fourtet Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2017,Clos Fourtet,1008339,Bordeaux
10083392018,Jul-24,"Clos Fourtet Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2018,Clos Fourtet,1008339,Bordeaux
10083392019,Jul-24,"Clos Fourtet Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2019,Clos Fourtet,1008339,Bordeaux
10083392020,Jul-24,"Clos Fourtet Premier Grand Cru Classe B, Saint-Emilion Grand Cru",2020,Clos Fourtet,1008339,Bordeaux
10087462011,Jul-24,"Chateau La Conseillante, Pomerol",2011,Chateau La Conseillante,1008746,Bordeaux
10087462012,Jul-24,"Chateau La Conseillante, Pomerol",2012,Chateau La Conseillante,1008746,Bordeaux
10087462013,Jul-24,"Chateau La Conseillante, Pomerol",2013,Chateau La Conseillante,1008746,Bordeaux
10087462014,Jul-24,"Chateau La Conseillante, Pomerol",2014,Chateau La Conseillante,1008746,Bordeaux
10087462015,Jul-24,"Chateau La Conseillante, Pomerol",2015,Chateau La Conseillante,1008746,Bordeaux
10087462016,Jul-24,"Chateau La Conseillante, Pomerol",2016,Chateau La Conseillante,1008746,Bordeaux
10087462017,Jul-24,"Chateau La Conseillante, Pomerol",2017,Chateau La Conseillante,1008746,Bordeaux
10087462018,Jul-24,"Chateau La Conseillante, Pomerol",2018,Chateau La Conseillante,1008746,Bordeaux
10087462019,Jul-24,"Chateau La Conseillante, Pomerol",2019,Chateau La Conseillante,1008746,Bordeaux
10087462020,Jul-24,"Chateau La Conseillante, Pomerol",2020,Chateau La Conseillante,1008746,Bordeaux
10087882011,Jul-24,"Cos d'Estournel 2eme Cru Classe, Saint-Estephe",2011,Cos d'Estournel,1008788,Bordeaux
10087882012,Jul-24,"Cos d'Estournel 2eme Cru Classe, Saint-Estephe",2012,Cos d'Estournel,1008788,Bordeaux
10087882013,Jul-24,"Cos d'Estournel 2eme Cru Classe, Saint-Estephe",2013,Cos d'Estournel,1008788,Bordeaux
10087882014,Jul-24,"Cos d'Estournel 2eme Cru Classe, Saint-Estephe",2014,Cos d'Estournel,1008788,Bordeaux
10087882015,Jul-24,"Cos d'Estournel 2eme Cru Classe, Saint-Estephe",2015,Cos d'Estournel,1008788,Bordeaux
10087882016,Jul-24,"Cos d'Estournel 2eme Cru Classe, Saint-Estephe",2016,Cos d'Estournel,1008788,Bordeaux
